# fermlit classifier verdicts for publications the fermdb atlas holds.
#
# These cost nothing: the classifier ran on them in a separate project before any of
# today's work. They are MODEL verdicts -- decided_by_kind is 'model' on every row, they
# load at confidence 'unverified', and the loader will not let them overwrite a verdict
# somebody reached by reading the PDF.
#
# Rows already carrying a human verdict are omitted from this file entirely, rather than
# left in for the loader to refuse: a file that asks for something it must not get is a
# file somebody will eventually force.
#
# Scope is fermlit's ORIGINAL corpus. The rows being screened today are excluded, so this
# file does not change meaning depending on when it was generated.
publication_id	decision	reason	source	decided_by	decided_by_kind	decided_at	in_atlas	pdf_file
doi:10.1074/jbc.m708477200	exclude	Study focuses on alpha-synuclein toxicity and aging in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1101/gr.074674.107	exclude	Study focuses on mitochondrial evolution and genome duplication in yeast without any link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1567-1364.2007.00332.x	exclude	Focuses on mitochondrial genome sequencing and intron distribution rather than alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1242/jcs.028605	exclude	Study focuses on mitochondrial nucleoid remodeling in response to metabolic cues, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1534/genetics.107.083030	exclude	Study focuses on telomere inheritance and genetics in yeast with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1365-2958.2008.06216.x	exclude	Study focuses on mitochondrial disease models and oxidative stress in yeast respiration with no link to alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1104/pp.108.129478	exclude	Study focuses on plant/algal carbon partitioning and phosphate transporters, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/jps.20924	exclude	Study focuses on pharmaceutical polymorph stability and X-ray diffractometry, with no link to microbial alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1530-0277.2007.00474.x	exclude	Journal is Alcoholism: Clinical and Experimental Research, indicating a focus on human health/toxicology rather than microbial production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1574-6968.2007.00716.x	exclude	Study focuses on mitochondrial alternative oxidase and oxidative stress response in Aspergillus fumigatus with no mention of alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m608692200	exclude	Study focuses on mitochondrial morphology and complex IV loss in yeast without any link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1567-1364.2006.00132.x	exclude	Study focuses on mitochondrial DNA organization in Candida albicans with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1567-1364.2006.00141.x	exclude	Study focuses on mitochondrial genome maintenance protein Mgm101p with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1117/1.2799198	exclude	Focuses on diagnostic method for cellular stress and disease using biocavity laser spectroscopy, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.4161/cc.6.20.4783	exclude	Subject is mitochondrial biology and RNA import, with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1042/bj20061181	borderline	The paper characterizes a mitochondrial alcohol dehydrogenase involved in ethanol oxidation for energy metabolism, which is basic biology/enabling work rather than production engineering.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.febslet.2006.11.068	exclude	Study focuses on respiratory oscillations and microscopy techniques in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1567-1364.2006.00180.x	exclude	The paper focuses on glycerol overproduction and metabolic flux analysis in a yeast strain with no mention of ethanol, butanol, or isobutanol production.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.talanta.2005.08.012	exclude	Paper focuses on chemical analysis and classification of wine varieties, not microbial production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1042/bj20052004	exclude	Study focuses on mitochondrial uncoupling protein 1 biochemistry, unrelated to microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m513781200	exclude	Study focuses on mitochondrial biology in a parasitic protozoan with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m601630200	exclude	Study focuses on mitochondrial protein import mechanics in a general biological context with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/jxb/erj096	exclude	Study focuses on mitochondrial dynamics in Arabidopsis thaliana (plant biology) with no link to microbial alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1567-1364.2005.00011.x	exclude	The paper focuses on mitochondrial ADP/ATP carrier complementation and respiratory phenotypes in yeast, with no mention of alcohol production or engineering for biofuel synthesis.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1261/rna.18206	exclude	Study focuses on mitochondrial protein translocation and mRNA localization in a basic biology context with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3748/wjg.v12.i7.1043	exclude	Subject is hepatitis B virus and human leukocytes, unrelated to microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.bbamcr.2006.04.001	exclude	Subject is vertebrate mitochondrial biology, unrelated to microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m513805200	exclude	Study focuses on mitochondrial genetics and ATPase function in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m608026200	exclude	Study focuses on mitochondrial respiration and inhibitor resistance in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m513919200	exclude	The paper focuses on basic cellular physiology of NAD/NADH kinases and redox compartmentalization in yeast without any link to alcohol production or engineering for biofuel synthesis.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m608638200	exclude	Basic molecular biology of yeast mitochondrial transcription with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1080/14756360600700640	exclude	Paper is about synthesis and antifungal activity of conazoles, unrelated to microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/hmg/ddl219	exclude	Study focuses on human mitochondrial disease models using yeast as a proxy, with no link to alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1104/pp.105.075564	exclude	Study focuses on plant mitochondrial gene recombination mechanisms, not microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1567-1364.2005.00018.x	exclude	Focuses on mitochondrial genome organization rather than alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1567-1364.2006.00134.x	exclude	Subject is basic mitochondrial biology unrelated to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.molcel.2006.05.040	exclude	Study focuses on histone acetylation and transcription regulation, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m512281200	exclude	The paper investigates basic mitochondrial physiology and TCA cycle regulation in yeast, with no link to alcohol production engineering or titers.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m512972200	exclude	Study focuses on respiratory regulation and Hap4 function in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1567-1364.2005.00013.x	borderline	The paper characterizes a mutation affecting alcohol dehydrogenase regulation and allyl alcohol tolerance in Kluyveromyces lactis but does not report on the production of ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1271/bbb.70.1148	exclude	The paper focuses on the production of L-lactic acid, not ethanol, butanol, or isobutanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1271/bbb.70.660	exclude	Focuses on yeast cell surface hydrophobicity and flor formation mechanisms rather than alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1080/10473289.2005.10464715	exclude	Paper focuses on biodegradation of isobutanal in a compost biofilter for air pollution control, not microbial production of alcohols.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.femsyr.2004.12.001	exclude	Production of cortisol (steroid hormone) rather than ethanol or butanol	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m508281200	exclude	Subject is mitochondrial protein evolution with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/mcp.m400123-mcp200	exclude	Focuses on lipid synthesis spatial organization, not alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1365-2958.2005.04658.x	exclude	Focuses on mitochondrial translation and cytochrome c oxidase assembly in yeast with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.femsyr.2004.09.003	exclude	Genomic sequencing of mitochondrial DNA with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.micres.2004.02.004	exclude	Study focuses on mitochondrial protein release mechanisms with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m408333200	exclude	Study focuses on basic transcriptional regulation and histone ubiquitination in yeast with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.femsyr.2005.03.002	exclude	Study focuses on mitochondrial function and polyphosphate metabolism in yeast with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1042/bj20040292	exclude	Study focuses on plant (Arabidopsis) enzyme characterization with no link to microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1042/bj20041914	exclude	Study focuses on hyperoxia toxicity and basic cellular protection mechanisms in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m410705200	exclude	Subject is human mitochondrial protein structure and redox signaling, unrelated to microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1038/sj.emboj.7600358	exclude	Study focuses on mitochondrial protein regulation in yeast with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1042/bj20031682	exclude	Study focuses on mitochondrial proton conductance and uncoupling protein 1, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m405479200	exclude	Study focuses on human mitochondrial disease (Barth syndrome) using yeast as a model organism, with no link to alcohol production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1365-313x.2004.02246.x	exclude	Study focuses on transgenic tobacco and oxidative stress tolerance, not microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/j.femsyr.2004.05.008	exclude	Focuses on yeast ageing and oxidative stress mechanisms rather than alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/s1567-1356(03)00160-0	exclude	Study focuses on respiratory growth and mitochondrial function, not alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m310468200	exclude	Subject is mitochondrial protein transport mechanism, unrelated to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m311576200	exclude	Study focuses on mitochondrial bc1 complex biochemistry and respiration in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m314162200	exclude	Study focuses on mitochondrial mRNA stability and ATP synthase biogenesis in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/gkh886	exclude	Subject is basic mitochondrial translation biology with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/nar/gkh966	exclude	Study focuses on transcriptional mechanisms in tRNA operons with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
